id,name,lat,lon,state,trend_per_decade,p_value,r_squared,n_points,std_error,start_year,mean_bias,bias_std,first_year,last_year,n_years
USH00426404,Unknown,41.24420166015625,-111.94640350341797,Unknown,-0.1969247505869004,3.539754730196243e-11,0.33747380215839873,109,0.02667410835217962,1895,1.1907798,1.0715175,1902,2010,109
USH00458773,Unknown,45.677799224853516,-122.65190124511719,Unknown,0.16118457357812344,1.4494558207854763e-31,0.6603117726060728,129,0.010258582179753064,1895,-1.1347122,0.7415234,1896,2024,129
USH00095882,Unknown,32.87030029296875,-81.96720123291016,Unknown,0.12114831396041487,1.1111488010220326e-10,0.34174757139433143,102,0.016813606957663412,1895,-0.75131255,0.6131867,1897,1998,102
USH00087020,Unknown,25.581899642944336,-80.43609619140625,Unknown,-0.08004357845471989,1.5912328851246306e-14,0.42221142458053323,110,0.009010193195944406,1895,0.5786301,0.40265554,1911,2023,110
USH00234825,Unknown,37.685001373291016,-92.693603515625,Unknown,-0.004662453983636879,0.755354911517783,0.0007611633525267268,130,0.014931563691502819,1895,0.3902436,0.6366377,1895,2024,130
USH00030936,Unknown,34.882198333740234,-91.21530151367188,Unknown,-0.04531587501274949,0.00034282191818496544,0.10253909981964221,121,0.012289661121159553,1895,0.41101608,0.4983963,1895,2016,121
USH00043761,Unknown,41.80419921875,-123.37580108642578,Unknown,0.07817747327286254,0.0023261138746861884,0.11008260700324085,82,0.024851472730027302,1895,-0.082039095,0.5777809,1914,2001,82
USH00175304,Unknown,45.650299072265625,-68.70500183105469,Unknown,-0.0831055742483177,1.298714117184221e-13,0.40832412341668406,107,0.009762811801428926,1895,0.3866383,0.40359035,1903,2009,107
USH00135769,Unknown,40.705299377441406,-94.2427978515625,Unknown,0.058463872409020484,4.135965559647791e-14,0.3632230146689165,129,0.006868987362240214,1895,-0.44091555,0.36659098,1895,2024,129
USH00421731,Unknown,41.548099517822266,-112.11060333251953,Unknown,-0.10986644764083585,1.881166637627667e-08,0.27216248937624093,102,0.017966693754809682,1895,0.7928432,0.6390137,1897,2005,102
USH00185985,Unknown,39.27389907836914,-75.87000274658203,Unknown,0.2396075683641656,1.7402354573059794e-27,0.7091223810147524,98,0.0156624418733421,1895,-0.8467466,0.8244259,1899,2000,98
USH00195246,Unknown,41.63330078125,-70.93329620361328,Unknown,-0.18874092961458644,2.782615968373122e-17,0.49870132116909743,106,0.018555704201066364,1895,0.15647481,0.82961386,1895,2001,106
USH00356426,Unknown,42.69219970703125,-120.54029846191406,Unknown,0.21492003119968292,3.07015875285395e-16,0.4852456167621648,103,0.022025989315389332,1895,-0.7614697,0.98648655,1904,2018,103
USH00412266,Unknown,29.056699752807617,-96.23190307617188,Unknown,0.05796774865397809,8.957108665579809e-13,0.32995985062782146,130,0.007301318823603238,1895,0.057749275,0.3801654,1896,2025,130
USH00454764,Unknown,46.74919891357422,-121.81199645996094,Unknown,-0.027953256212149433,0.027422253475277516,0.04306246873072578,113,0.012507290809567487,1895,-0.47388282,0.4422014,1909,2025,113
USH00117551,Unknown,40.11579895019531,-90.56079864501953,Unknown,-0.022191137475406807,0.04482993397992519,0.033958835847893956,119,0.010942285765897501,1895,0.46377173,0.4164729,1895,2016,119
USH00368905,Unknown,41.7510986328125,-76.44309997558594,Unknown,-0.008903274930420273,0.013001909928882074,0.04796453449307829,128,0.003533710431446548,1895,0.25445235,0.15079914,1895,2022,128
USH00322188,Unknown,46.8911018371582,-102.81109619140625,Unknown,-0.12056408512129106,5.315543138429872e-16,0.4364294286800578,117,0.012775743222394904,1895,0.3860541,0.6190194,1895,2011,117
USH00163800,Unknown,30.419200897216797,-92.04389953613281,Unknown,-0.04921748410941188,0.0002664683905424871,0.09974271112247625,129,0.013120799168512203,1895,-0.09132929,0.5825789,1895,2023,129
USH00193213,Unknown,42.14500045776367,-73.41719818115234,Unknown,0.06402247040562883,0.0011687340219913014,0.1425886009760868,71,0.018899926064683374,1895,0.9737148,0.35671812,1930,2001,71
USH00212645,Unknown,47.458099365234375,-92.5302963256836,Unknown,-0.05557433005809881,0.0004025267338086413,0.09423167186315808,129,0.015289120117949327,1895,-0.81206095,0.68334705,1895,2024,129
USH00116738,Unknown,39.80580139160156,-90.82360076904297,Unknown,0.08179929611897577,1.9974489294061272e-13,0.3611721708886166,123,0.009889894416042627,1895,-0.26152834,0.49865392,1895,2022,123
USH00259090,Unknown,40.86389923095703,-96.14140319824219,Unknown,-0.02209877703143317,0.18629486028605857,0.017061105459518666,104,0.01660840132511524,1895,0.013797093,0.51037025,1907,2010,104
USH00027435,Unknown,34.5172004699707,-109.40280151367188,Unknown,-0.24624219316690682,1.8370457108997155e-24,0.5941568835344702,118,0.018895657205344626,1895,0.6804278,1.1062458,1902,2024,118
USH00018380,Unknown,33.21189880371094,-87.61609649658203,Unknown,0.004846736983949413,0.5873058505588288,0.002307677646552871,130,0.00890748728915407,1895,0.08381644,0.38328,1895,2025,130
USH00240780,Unknown,45.832801818847656,-109.95030212402344,Unknown,0.015955477062436583,0.07027755723682515,0.027732339400771577,119,0.008734067219629759,1895,-0.04490547,0.33539954,1895,2024,119
USH00036253,Unknown,33.810001373291016,-91.27030181884766,Unknown,-0.03239029351138918,0.0022630932182036976,0.08306680780104238,110,0.010355190485135704,1895,0.51682293,0.41327944,1895,2024,110
USH00404561,Unknown,35.62139892578125,-88.84559631347656,Unknown,-0.006702298232911455,0.5033850336881528,0.00353357365163669,129,0.009987255254076738,1895,-0.5323837,0.42325738,1895,2025,129
USH00106305,Unknown,43.60390090942383,-116.57530212402344,Unknown,-0.057356164493379345,2.5597216668162457e-06,0.18442637119040994,111,0.011552791339344786,1895,0.20024775,0.42988122,1905,2015,111
USH00344573,Unknown,36.722198486328125,-97.79029846191406,Unknown,-0.020944938427744034,0.10647951694348945,0.022895264737478778,115,0.012871749830596167,1895,-0.86128974,0.465754,1895,2010,115
USH00383754,Unknown,34.19969940185547,-82.17109680175781,Unknown,0.026469669528945677,0.08610325466245475,0.025619429836727485,116,0.015288879967567063,1895,0.8607934,0.556154,1895,2010,116
USH00243013,Unknown,46.85110092163086,-108.31330108642578,Unknown,-0.02025452080742239,0.02763868770002067,0.04411658421164488,110,0.009072179175116756,1895,0.34995708,0.3091215,1914,2024,110
USH00256970,Unknown,42.064998626708984,-100.24720001220703,Unknown,-0.0653067889834209,1.2916174485106224e-29,0.662626943258315,120,0.00428980923424226,1895,0.27637038,0.2873131,1902,2024,120
USH00331072,Unknown,40.812801361083984,-82.96939849853516,Unknown,-0.007793248255495879,0.5466128291055512,0.002868739414370649,129,0.012892800610222483,1895,1.3900787,0.54778486,1895,2024,129
USH00082220,Unknown,30.72439956665039,-86.09390258789062,Unknown,-0.11481643889718446,2.1000562406896985e-05,0.1562554071942083,109,0.025792899017409894,1895,-0.22597997,0.94453293,1897,2009,109
USH00411000,Unknown,35.53030014038086,-102.25640106201172,Unknown,-0.01732970383789891,0.15886690582049653,0.01955685858841712,103,0.012209337879926258,1895,0.009382175,0.37024248,1923,2025,103
USH00093621,Unknown,34.30059814453125,-83.86000061035156,Unknown,-0.10385076542638938,5.956320732637928e-12,0.31421565202577817,128,0.013667979107213474,1895,0.35627866,0.6897803,1897,2025,128
USH00221962,Unknown,34.87919998168945,-88.6177978515625,Unknown,0.1674268169608501,8.436132936581393e-25,0.5810346482695804,124,0.012871618049792578,1895,-0.65929365,0.800765,1897,2024,124
USH00046175,Unknown,33.602500915527344,-117.88030242919922,Unknown,0.05895708248985571,0.014424653350648017,0.052263937095882035,114,0.023723000329658465,1895,-0.0886877,0.8556891,1910,2024,114
USH00076410,Unknown,39.66939926147461,-75.75140380859375,Unknown,0.09723066989461493,2.0476745931013e-37,0.8551254494686972,87,0.004340851710836859,1895,-0.6675761,0.365406,1895,2024,87
USH00052281,Unknown,39.6260986328125,-106.0353012084961,Unknown,-0.28903884020672055,5.0530224927775855e-26,0.6248282630953869,116,0.020976764582528958,1895,0.79505944,1.2297227,1910,2025,116
USH00222094,Unknown,31.94610023498535,-90.37750244140625,Unknown,-0.05390650741155353,9.761070258434631e-06,0.15213355606737738,121,0.011665918271274764,1895,-0.09984534,0.48474202,1895,2015,121
USH00294426,Unknown,32.61690139770508,-106.74109649658203,Unknown,0.12703738970700773,1.2076751895563222e-07,0.23314311576300353,108,0.02237816600355888,1895,-0.11331099,0.84664154,1914,2024,108
USH00409502,Unknown,35.30419921875,-87.75920104980469,Unknown,-0.02297992323769891,0.05079704764747329,0.030176930655613998,127,0.011652048669152253,1895,1.0494915,0.4874204,1897,2024,127
USH00201439,Unknown,46.51919937133789,-87.98580169677734,Unknown,0.283490770795213,4.0726771510789916e-15,0.439469618585892,109,0.030951534557338293,1895,-1.931312,1.3607299,1899,2009,109
USH00137979,Unknown,42.634700775146484,-95.16940307617188,Unknown,-0.007333136276751587,0.5086251890227445,0.0035313238985155973,126,0.011062211616639735,1895,0.28962195,0.4506273,1899,2024,126
USH00481730,Unknown,41.75920104980469,-104.8218994140625,Unknown,-0.16844977846505463,7.599754019175607e-26,0.6157289130099721,118,0.012355648087852982,1895,1.2828217,0.73434395,1901,2018,118
USH00097600,Unknown,34.24530029296875,-85.15139770507812,Unknown,0.031086872460727867,0.0056627430777746015,0.059629235079483915,127,0.01104185310574943,1895,-0.47798198,0.47572958,1895,2025,127
USH00455946,Unknown,48.911399841308594,-117.80690002441406,Unknown,-0.17179074984565265,9.548923809570631e-20,0.4908151357123232,125,0.015777056794582033,1895,0.25651142,0.8938939,1899,2025,125
USH00260691,Unknown,40.611698150634766,-116.8917007446289,Unknown,-0.048591724861048215,0.0684500816804079,0.027857707050864853,120,0.02642491183841423,1895,1.6588162,1.0208405,1902,2022,120
USH00041715,Unknown,39.69110107421875,-121.82109832763672,Unknown,-0.0820664408691053,4.646484494709034e-18,0.5330006997370805,101,0.007720443107806077,1895,0.38479674,0.33772492,1904,2018,101
USH00324958,Unknown,48.76219940185547,-98.3447036743164,Unknown,-0.015468144391468007,0.05280005522007481,0.03366810532353248,112,0.00790124799914264,1895,0.4750805,0.27666888,1897,2024,112
USH00411048,Unknown,30.15920066833496,-96.39720153808594,Unknown,0.00772720229293824,0.4591048838424834,0.004323204947424036,129,0.010405829414973238,1895,0.3949677,0.43933445,1897,2025,129
USH00221707,Unknown,34.1864013671875,-90.55719757080078,Unknown,-0.09668406809632206,2.3564399403629127e-16,0.4442636293223421,117,0.010083702532302032,1895,0.2876605,0.49329516,1907,2025,117
USH00351897,Unknown,43.79169845581055,-123.02749633789062,Unknown,0.05443188149108352,5.236457152675109e-05,0.14751751957334658,105,0.012893049932000534,1895,-0.18433067,0.44556114,1917,2024,105
USH00238725,Unknown,38.834999084472656,-91.13860321044922,Unknown,0.12820821399883145,7.279211200681587e-28,0.6451844611622956,118,0.008827672680586963,1895,-0.87930655,0.59639096,1895,2020,118
USH00018469,Unknown,34.56669998168945,-85.61280059814453,Unknown,-0.06285692105701533,2.0284056985319605e-08,0.21868710617388792,130,0.01050144412661663,1895,0.4474235,0.5063586,1895,2024,130
USH00082850,Unknown,25.848899841308594,-81.38970184326172,Unknown,-0.075483176962535,3.106358033115507e-05,0.1836558208153556,88,0.017160709773189287,1895,0.6608816,0.46198392,1927,2017,88
USH00047916,Unknown,36.9906005859375,-121.99109649658203,Unknown,-0.1282414881921351,8.90726366371111e-45,0.794520279901683,127,0.00583318206682832,1895,0.43070862,0.5295321,1895,2021,127
USH00140264,Unknown,37.154998779296875,-98.0282974243164,Unknown,-0.09966619731816755,6.973270573265913e-26,0.6162955197819169,118,0.007301680466454512,1895,0.54236364,0.43946448,1907,2025,118
USH00340179,Unknown,34.590301513671875,-99.33439636230469,Unknown,0.03894043256080136,0.004091833824464869,0.08268612425474568,98,0.013237556249587924,1895,-0.0638371,0.38505653,1913,2010,98
USH00235671,Unknown,39.41939926147461,-92.43689727783203,Unknown,-0.057358425930067444,1.1223014280188849e-05,0.15140077689871773,120,0.012500963410239662,1895,0.35742182,0.51319736,1900,2020,120
USH00212916,Unknown,47.5635986328125,-95.72440338134766,Unknown,0.07046841134750537,4.644673320663577e-08,0.26376747270396084,100,0.011892641416651898,1895,-1.092331,0.41175625,1909,2020,100
USH00080211,Unknown,29.725799560546875,-85.02059936523438,Unknown,0.17450346958834928,1.5656815094450905e-11,0.3421802484824061,111,0.023174843142584955,1895,-1.138762,0.9712285,1904,2025,111
USH00441209,Unknown,37.092498779296875,-81.33580017089844,Unknown,-0.010140285199525189,0.20936338672457816,0.012283189119457581,130,0.00803721967125201,1895,-0.36164445,0.3446762,1896,2025,130
USH00153994,Unknown,36.84920120239258,-87.52059936523438,Unknown,-0.1751400196380035,9.414354172346897e-38,0.7541588992391289,120,0.009205347893292644,1895,1.0651574,0.7378409,1897,2024,120
USH00480140,Unknown,43.77280044555664,-111.03389739990234,Unknown,-0.2637016880629114,4.1107947617439754e-20,0.5274958905801352,115,0.023478315958332975,1895,0.32782432,1.2105721,1910,2024,115
USH00153762,Unknown,37.75579833984375,-87.64559936523438,Unknown,-0.01977953456632042,0.13261730962414198,0.018145605806644656,126,0.013066011418908995,1895,0.10820714,0.5416137,1895,2022,126
USH00217087,Unknown,48.84859848022461,-95.76750183105469,Unknown,0.03741760961019399,0.06356730384787249,0.03433754170598682,101,0.01994281755635818,1895,0.89256644,0.6178865,1895,2006,101
USH00454769,Unknown,46.15060043334961,-122.91639709472656,Unknown,-0.07590965736686493,7.696555678110167e-15,0.46519231713210046,99,0.008264064840540765,1895,0.115875416,0.32355547,1925,2025,99
USH00231711,Unknown,38.39500045776367,-93.77110290527344,Unknown,0.1612693074354437,4.786183605718647e-18,0.4863453483985432,115,0.015591063078331312,1895,-0.053693846,0.7723829,1907,2022,115
USH00417336,Unknown,34.276100158691406,-99.75779724121094,Unknown,0.06066203861954837,7.503828759198763e-05,0.1444421693924035,103,0.014690412756805653,1895,-0.17055677,0.47842252,1905,2008,103
USH00051564,Unknown,38.82360076904297,-102.34860229492188,Unknown,0.033584715954968904,0.019450100405525417,0.0443035937079273,123,0.014180433026292308,1895,0.112028815,0.56884634,1897,2019,123
USH00103732,Unknown,42.58720016479492,-111.72750091552734,Unknown,2.8664120961266904e-05,0.9980264921078927,5.2967860698167525e-08,118,0.011563875449658928,1895,0.37600216,0.4260458,1907,2024,118
USH00410639,Unknown,28.457500457763672,-97.70610046386719,Unknown,-0.010461221354320469,0.33767707600777574,0.007240233115780169,129,0.010869919820183305,1895,-0.20864682,0.45960212,1897,2025,129
USH00244522,Unknown,47.31439971923828,-106.9103012084961,Unknown,-0.11871642586994613,1.456159088217721e-12,0.41477817312966814,96,0.014544513423538165,1895,0.18004179,0.56365633,1905,2017,96
USH00031596,Unknown,35.08420181274414,-92.42890167236328,Unknown,-0.06592417888848748,3.65316241231185e-14,0.36674087676271366,128,0.007717391365697816,1895,-0.08303094,0.40782902,1897,2025,128
USH00169806,Unknown,32.09939956665039,-91.70189666748047,Unknown,0.005141460134643138,0.5533972114245757,0.0037101453787404272,97,0.008644145339643056,1895,-0.03735271,0.23903638,1926,2024,97
USH00049200,Unknown,38.395599365234375,-121.96080017089844,Unknown,-0.2114510461185497,3.760117287418995e-12,0.3811893883797313,103,0.02680758096863601,1895,1.6994631,1.0356903,1905,2009,103
USH00449151,Unknown,37.301700592041016,-76.70390319824219,Unknown,-0.03324165660715486,0.05254491109709508,0.030458693581272372,124,0.016979709893133427,1895,1.194005,0.6878817,1901,2025,124
USH00027370,Unknown,33.08000183105469,-111.74169921875,Unknown,0.0648354744677121,0.007639570089373172,0.07404234242861109,95,0.023775338451224877,1895,1.5243132,0.6739247,1908,2011,95
USH00099186,Unknown,31.251399993896484,-82.31279754638672,Unknown,0.2854935565873874,8.432986716521921e-39,0.7698056463179234,118,0.014495196383840725,1895,-1.0949603,1.1130884,1897,2014,118
USH00393217,Unknown,44.05690002441406,-99.0718994140625,Unknown,0.0032971550509635016,0.7398928442727333,0.000996965844331501,113,0.009906520554150776,1895,0.16412912,0.34668022,1895,2008,113
USH00489770,Unknown,44.010799407958984,-107.96859741210938,Unknown,-0.25592473888013356,7.718117493753321e-44,0.8169098906843497,116,0.011347631077710134,1895,1.0491178,0.95716494,1907,2025,116
USH00402024,Unknown,34.993900299072266,-84.37580108642578,Unknown,0.3343773966549223,1.0657478682111041e-20,0.6651750631335402,82,0.026523622414547535,1895,-1.3111235,0.9834336,1914,1996,82
USH00309670,Unknown,41.26639938354492,-73.79750061035156,Unknown,-0.07343821987838296,0.000857522056373271,0.08950934776208176,121,0.021470996931930594,1895,-1.1269628,0.86093414,1896,2016,121
USH00055722,Unknown,38.485801696777344,-107.87920379638672,Unknown,-0.10056221362240206,8.572841993208863e-13,0.35049572119826095,121,0.012549054110470236,1895,0.5269347,0.59576565,1904,2024,121
USH00355362,Unknown,44.1781005859375,-122.1156005859375,Unknown,-0.19443164073515873,3.702309506119671e-26,0.7016181698901142,95,0.013148046752289243,1895,0.5129583,0.79905975,1902,2024,95
USH00319476,Unknown,35.69390106201172,-77.94560241699219,Unknown,-0.19429777041427787,1.3349169031489559e-24,0.5900949079810542,120,0.014907593315894304,1895,1.3223587,0.89025635,1904,2024,120
USH00390043,Unknown,43.489200592041016,-99.06310272216797,Unknown,0.011155378612191232,0.14515707278088125,0.016902828198282965,127,0.007609354951388698,1895,0.093503736,0.31580633,1899,2025,127
USH00456789,Unknown,46.75640106201172,-117.19110107421875,Unknown,0.26687587977254307,1.552272113869415e-51,0.8303545627772295,131,0.010620715424977998,1895,-1.5506722,1.1117562,1895,2025,131
USH00220955,Unknown,34.66279983520508,-88.57969665527344,Unknown,-0.052836310284008495,9.918787645804111e-07,0.18434244938642488,120,0.010231345060152735,1895,-0.51335394,0.42958656,1896,2017,120
USH00415875,Unknown,35.70000076293945,-100.64360046386719,Unknown,0.08188197673089591,1.746593507494313e-07,0.24199927336177232,101,0.014564597970812188,1895,-0.025191015,0.48769853,1905,2005,101
USH00396947,Unknown,44.1150016784668,-103.28279876708984,Unknown,0.14795551391754513,5.616931534491749e-28,0.6162426829575162,128,0.010401556418108165,1895,-0.7787913,0.69914055,1897,2024,128
USH00409155,Unknown,35.345298767089844,-86.20890045166016,Unknown,0.079505512410562,1.9109199887349488e-30,0.6492051123317052,128,0.0052065210738571,1895,-0.35439768,0.36962104,1896,2024,128
USH00281582,Unknown,41.034698486328125,-74.42330169677734,Unknown,-0.0163192469991399,0.1520375220821715,0.0159626878465963,130,0.011325252757984336,1895,0.6061026,0.4891565,1895,2025,130
USH00190736,Unknown,42.21220016479492,-71.11360168457031,Unknown,-0.013432240451744308,0.00031695772849274414,0.0959853785750741,131,0.0036294330422391606,1895,0.029308358,0.16458032,1895,2025,131
USH00476827,Unknown,43.05139923095703,-91.13500213623047,Unknown,-0.053043557477229324,1.3670587825359688e-06,0.16599582508893113,131,0.0104682314866992,1895,0.23370226,0.49421516,1895,2025,131
USH00268988,Unknown,41.10060119628906,-114.97360229492188,Unknown,0.04424856422728783,0.025122923412519624,0.061888903424706404,81,0.019382347710959,1895,0.54620135,0.54778665,1897,2024,81
USH00272999,Unknown,45.087501525878906,-71.28720092773438,Unknown,-0.03257960509412848,0.0010565765925345252,0.09666353367662481,108,0.0096735597993352,1895,0.5634568,0.32820788,1918,2025,108
USH00292848,Unknown,33.14609909057617,-107.18440246582031,Unknown,-0.11418485621151005,4.755920549566699e-12,0.3435738635989568,116,0.014782196009797827,1895,0.6620058,0.6551334,1909,2024,116
USH00431081,Unknown,44.468101501464844,-73.15029907226562,Unknown,0.06026801749167425,0.0005360447702614269,0.08905430357314538,131,0.016971133074208465,1895,0.5613868,0.76663995,1895,2025,131
USH00230204,Unknown,38.1869010925293,-94.0280990600586,Unknown,-0.0915752721973151,1.7000211443284792e-20,0.49367291501867017,129,0.008229477976105308,1895,0.7592658,0.49322358,1895,2025,129
USH00244364,Unknown,45.935298919677734,-107.13749694824219,Unknown,-0.06006225694263779,1.0618382803073327e-05,0.14425971934920412,127,0.013084137129772907,1895,-0.06983023,0.59858835,1895,2025,127
USH00437607,Unknown,44.626399993896484,-73.3031005859375,Unknown,-0.12260702771037817,4.768163900083346e-19,0.5926838170943639,91,0.010773942635668977,1895,0.60396427,0.5843171,1895,2022,91
USH00487240,Unknown,41.17219924926758,-104.1583023071289,Unknown,8.981639331056967e-05,0.9893872492338447,1.9336302089895313e-06,94,0.006734022554916642,1895,-0.030068504,0.20041566,1901,2009,94
USH00104831,Unknown,47.53110122680664,-116.12670135498047,Unknown,-0.02875177398470995,0.07711532483812661,0.02646424475119778,119,0.01612196284872788,1895,-0.42079926,0.61719555,1905,2024,119
USH00215615,Unknown,45.877498626708984,-93.314697265625,Unknown,0.050573382149159685,0.05714585055444214,0.029824615376839548,122,0.026331104423738032,1895,0.309379,1.0355628,1904,2025,122
USH00308631,Unknown,44.23080062866211,-74.43830108642578,Unknown,-0.017980588445890462,0.192715113540197,0.01595390939808148,108,0.013715925815702952,1895,0.19942477,0.49042392,1900,2024,108
USH00422101,Unknown,39.287200927734375,-112.65190124511719,Unknown,-0.11738866078634658,2.2118780338288944e-13,0.3508675829123346,127,0.014281248232206382,1895,0.055345897,0.73051834,1895,2025,127
USH00248501,Unknown,48.30889892578125,-112.2510986328125,Unknown,-0.0452656937465105,4.368228209016376e-22,0.6085413631760169,102,0.0036305052490700107,1895,0.086241834,0.17169285,1912,2013,102
USH00176937,Unknown,46.653900146484375,-68.00890350341797,Unknown,-0.04291070964547955,4.5170541101396915e-13,0.3914167942061865,108,0.0051970036060656494,1895,0.09192409,0.21504168,1910,2018,108
USH00358494,Unknown,45.45669937133789,-123.872802734375,Unknown,0.029583781041180698,0.007109173314989209,0.07022504247399897,102,0.010764567777729621,1895,-0.14117801,0.38595632,1897,2019,102
USH00243110,Unknown,48.49829864501953,-109.79720306396484,Unknown,0.0498921086948292,8.876526981759241e-06,0.1706266058657979,108,0.010683919348953613,1895,-0.216358,0.3783058,1917,2024,108
USH00223107,Unknown,32.36000061035156,-89.4207992553711,Unknown,0.14641712972209012,1.5942411720026488e-19,0.5069093098722272,118,0.013407912342376616,1895,-0.8678741,0.70347816,1895,2012,118
USH00411528,Unknown,28.33919906616211,-99.63279724121094,Unknown,-0.039275077781247246,0.05127432740863602,0.04500586583091778,85,0.019858379184881703,1895,0.7878973,0.4593908,1916,2001,85
USH00086997,Unknown,30.478099822998047,-87.18689727783203,Unknown,0.07283029017888135,3.6044223375761517e-19,0.46367907847101225,131,0.006896373974750982,1895,-0.053956695,0.40600866,1895,2025,131
USH00205690,Unknown,46.412200927734375,-86.6624984741211,Unknown,-0.1551475148659554,5.478559353929616e-27,0.6110598921033836,125,0.011160707940582016,1895,1.0961874,0.7425643,1897,2024,125
USH00348677,Unknown,35.9369010925293,-94.96440124511719,Unknown,-0.12607334508199025,2.7709795431006167e-12,0.38486287926393314,103,0.015859721056724944,1895,0.64470005,0.64148885,1895,2007,103
USH00199316,Unknown,42.13330078125,-71.43329620361328,Unknown,0.012782650618808025,0.571957996580021,0.00323751758535591,101,0.022542033711090616,1895,-0.18139282,0.6606735,1898,2004,101
USH00246601,Unknown,46.41780090332031,-104.51640319824219,Unknown,-0.06548108514775915,6.973395765875193e-06,0.16569522658563313,114,0.013883987759487479,1895,0.12060498,0.53170604,1912,2025,114
USH00051741,Unknown,39.24250030517578,-107.96309661865234,Unknown,0.07891168719809699,0.016732630440631713,0.05938266164046178,96,0.03239321566096403,1895,3.4099598,0.9862887,1901,2025,96
USH00415272,Unknown,30.74250030517578,-98.6541976928711,Unknown,0.047437036251152254,0.003133190016283839,0.07043370965052673,122,0.015731742393630843,1895,0.10659227,0.63282704,1902,2024,122
USH00126580,Unknown,38.889400482177734,-86.5519027709961,Unknown,0.04523778469479271,3.011924044053367e-05,0.14220010185655405,116,0.010406194645858418,1895,-0.2236886,0.4220539,1895,2025,116
USH00351433,Unknown,44.39139938354492,-122.4811019897461,Unknown,-0.09980139088519602,2.0977803318701367e-19,0.612721003790857,88,0.008555944450659866,1895,0.20572168,0.33727705,1919,2012,88
USH00258915,Unknown,42.266700744628906,-96.86170196533203,Unknown,0.10954995591779322,7.232322975152306e-10,0.2645769150435318,126,0.016401894705369364,1895,-2.194824,0.78465515,1897,2024,126
USH00323207,Unknown,46.04999923706055,-100.66670227050781,Unknown,-0.0953298306158376,0.0005832209946297386,0.13508578260668339,84,0.026638121263934493,1895,-1.5837663,0.7724394,1895,1999,84
USH00143527,Unknown,38.85860061645508,-99.33580017089844,Unknown,0.01622987756297211,0.13172815834188914,0.0176616905246633,130,0.01069854367555705,1895,-0.30968535,0.46006143,1895,2024,130
USH00106542,Unknown,42.23419952392578,-113.89810180664062,Unknown,-0.21908962044402322,1.6730533445254527e-73,0.9240353423379553,130,0.005552368983183707,1895,1.2269915,0.8586066,1895,2024,130
USH00093754,Unknown,31.988100051879883,-81.95220184326172,Unknown,0.04944245108503247,1.1204067722791594e-08,0.24976598528979968,116,0.008025632989498486,1895,-0.2962033,0.33754042,1905,2024,116
USH00355734,Unknown,45.48249816894531,-120.72360229492188,Unknown,0.12414140170511248,1.404555087754572e-33,0.7488352798225786,108,0.006983126054867124,1895,-0.9723473,0.45410612,1898,2023,108
USH00045032,Unknown,38.10609817504883,-121.28780364990234,Unknown,-0.10846254194256427,0.00010146867518559146,0.14219696030269693,101,0.026773849336746848,1895,1.1005598,0.9860922,1895,2013,101
USH00318500,Unknown,35.884700775146484,-77.5385971069336,Unknown,0.1126074330161988,1.2761558771054924e-10,0.2769200730714586,130,0.0160834053500273,1895,-0.42033333,0.80613273,1895,2024,130
USH00099157,Unknown,33.72639846801758,-82.70580291748047,Unknown,0.1061749805091017,9.886526899041626e-09,0.24217221060724542,121,0.017217568501371454,1895,-0.13220832,0.76790166,1898,2020,121
USH00225247,Unknown,33.13529968261719,-89.07109832763672,Unknown,-0.015053817071941162,0.04290364066136936,0.03400018169564068,121,0.007355650013871567,1895,0.022848105,0.29139426,1895,2018,121
USH00472839,Unknown,43.79610061645508,-88.45059967041016,Unknown,-0.08608285814914798,5.285374310648166e-10,0.26100874101193655,130,0.012802766303690906,1895,0.48745772,0.6347546,1895,2024,130
USH00103631,Unknown,42.94029998779297,-115.3230972290039,Unknown,-0.2846158495792953,9.30923489713633e-30,0.6901949518333979,112,0.018181139308662112,1895,2.8924162,1.156425,1905,2024,112
USH00334189,Unknown,40.64889907836914,-83.6061019897461,Unknown,-0.03246331837905991,0.042664387528515584,0.03555139385934116,116,0.0158362268361393,1895,0.52296835,0.5790231,1895,2010,116
USH00315177,Unknown,34.62689971923828,-79.0250015258789,Unknown,-0.028359660846831825,0.09477472936240566,0.022348112292666103,126,0.016844646035254585,1895,0.94666547,0.72021776,1895,2024,126
USH00253910,Unknown,40.451698303222656,-99.38030242919922,Unknown,0.03764896794038918,0.0015781680383189088,0.0788923988047995,124,0.011646911154362135,1895,-0.72491294,0.48211056,1901,2025,124
USH00254440,Unknown,41.24530029296875,-103.6343994140625,Unknown,0.07421904131097756,2.1975825894609702e-10,0.2861270807304323,122,0.0107017718719624,1895,-1.3451401,0.49065667,1895,2016,122
USH00212142,Unknown,46.83720016479492,-95.83719635009766,Unknown,-0.16592599219991636,1.2925748546902072e-15,0.40651226967966664,125,0.018077189506263212,1895,1.8067744,0.9623372,1896,2025,125
USH00294369,Unknown,35.77830123901367,-106.68720245361328,Unknown,0.0451184195377838,0.022845549953052942,0.048816951690915135,106,0.019529176523908478,1895,-0.8606907,0.6405472,1911,2024,106
USH00338830,Unknown,39.11140060424805,-82.97969818115234,Unknown,0.05299677497888198,9.861976854142802e-06,0.14206774446995676,130,0.011511269264133456,1895,0.3549808,0.53442293,1895,2025,130
