id,name,lat,lon,state,trend_per_decade,p_value,r_squared,n_points,std_error,start_year,mean_bias,bias_std,first_year,last_year,n_years
USH00218419,Unknown,47.02579879760742,-91.66529846191406,Unknown,0.04706649767900536,3.4682303160666585e-06,0.15654840724175756,129,0.00969428485691078,1895,-1.0451012,0.44469625,1895,2023,129
USH00043875,Unknown,38.61750030517578,-122.87310028076172,Unknown,0.024975344959356813,0.02105494229841518,0.04391867288487345,121,0.010682203044552372,1895,-0.79240865,0.4238344,1899,2024,121
USH00416276,Unknown,29.719200134277344,-98.118896484375,Unknown,-0.1175781470978867,1.1366550174647995e-14,0.3954262101292698,121,0.013327388648559568,1895,-0.15628196,0.660096,1895,2017,121
USH00392927,Unknown,45.036399841308594,-99.13420104980469,Unknown,-0.08527404202372904,6.764793548493618e-25,0.5736644312516043,127,0.006575195413716161,1895,0.15833573,0.41531596,1895,2024,127
USH00127482,Unknown,41.065799713134766,-86.20939636230469,Unknown,0.12955090639806577,1.7780599571492077e-34,0.7423915456632618,113,0.00724340074821243,1895,-0.36164376,0.51819414,1904,2025,113
USH00036928,Unknown,35.302799224853516,-93.63690185546875,Unknown,0.014102060579433008,0.018034185661976978,0.04358497336053385,128,0.0058850764162818574,1895,0.01718753,0.25056672,1898,2025,128
USH00486660,Unknown,43.85810089111328,-104.2136001586914,Unknown,-0.03256526610355217,0.00045145747058113797,0.1018987393788419,117,0.009015378369790163,1895,0.18018097,0.34988558,1906,2025,117
USH00346935,Unknown,36.6692008972168,-96.34719848632812,Unknown,0.0015070857793559808,0.8293695300172373,0.000412752104088013,115,0.006976931447039885,1895,0.11560258,0.24911588,1898,2014,115
USH00048839,Unknown,35.02330017089844,-118.74970245361328,Unknown,0.1332219990302113,6.592171124294763e-06,0.1599600176768108,119,0.02822456596013812,1895,0.19763228,1.1576163,1902,2024,119
USH00307167,Unknown,43.11669921875,-77.67669677734375,Unknown,0.10785103698207091,1.358763584575631e-44,0.7827410134986432,131,0.005002755746759398,1895,-0.6374896,0.46275088,1895,2025,131
USH00250420,Unknown,42.51359939575195,-99.0302963256836,Unknown,0.044601380752736224,4.05937184685482e-08,0.23487187707342586,115,0.00757287267815368,1895,-0.7717304,0.31627804,1906,2024,115
USH00229860,Unknown,32.902801513671875,-90.38169860839844,Unknown,0.06457636903700266,9.500219884465277e-08,0.21043346769339838,123,0.01137150369233891,1895,0.916362,0.5018674,1895,2017,123
USH00309000,Unknown,43.97610092163086,-75.87529754638672,Unknown,0.040162434386007584,2.5982533709958156e-24,0.5586824476589047,129,0.003167460847804682,1895,-0.5600665,0.2010129,1895,2024,129
USH00261071,Unknown,35.97999954223633,-114.84639739990234,Unknown,-0.008506964598099222,0.5966617572358284,0.004202446464973194,69,0.015998219708246636,1895,0.44292495,0.26925755,1932,2003,69
USH00169013,Unknown,29.775800704956055,-90.77999877929688,Unknown,0.05468997909677669,5.271086904288175e-16,0.4124665442429893,126,0.005861636077395637,1895,-0.54109883,0.3205142,1895,2025,126
USH00042294,Unknown,38.53499984741211,-121.7761001586914,Unknown,-0.025318423637546425,0.06237112933565742,0.028883667255663006,121,0.013457755824281827,1895,0.30719745,0.52924675,1895,2025,121
USH00300042,Unknown,42.743099212646484,-73.80919647216797,Unknown,0.13254919551706643,1.0731350539120541e-32,0.6681715761442165,131,0.008224225972854247,1895,-0.41674826,0.6155525,1895,2025,131
USH00321871,Unknown,48.907501220703125,-103.29440307617188,Unknown,0.001872470851747495,0.790622627730778,0.0006208707007069007,116,0.007036022103847493,1895,-0.32175636,0.25366548,1907,2023,116
USH00352440,Unknown,45.45389938354492,-121.13030242919922,Unknown,-0.13909697544885502,7.916781903417727e-14,0.41987957403590764,105,0.016110008849440614,1895,0.14582905,0.65375084,1910,2014,105
USH00395891,Unknown,43.889400482177734,-100.70780181884766,Unknown,0.03433763062969098,1.4121432035981458e-06,0.18531381444853903,116,0.006743093431241377,1895,0.05062362,0.27176297,1908,2025,116
USH00425065,Unknown,39.56079864501953,-111.86530303955078,Unknown,0.038186215867376735,4.123649632387023e-06,0.15546173326566629,128,0.007929015454500058,1895,-0.09677225,0.36407965,1895,2024,128
USH00325220,Unknown,46.45220184326172,-97.68219757080078,Unknown,-0.0002576070384145941,0.9762904442551482,7.782028245470916e-06,116,0.008648826954883698,1895,-0.0136528155,0.32013795,1903,2024,116
USH00280734,Unknown,40.829200744628906,-75.08360290527344,Unknown,0.14501289793845484,9.781031632631014e-35,0.7028319933008157,127,0.008433869744894044,1895,-0.77705145,0.6453683,1895,2024,127
USH00257715,Unknown,40.900001525878906,-97.0907974243164,Unknown,0.05792576691477812,2.538577970035145e-07,0.20549972631337668,118,0.010575093099509823,1895,-0.10219608,0.454701,1900,2025,118
USH00295965,Unknown,34.52080154418945,-106.2605972290039,Unknown,0.11794095024312692,7.4829305872605e-15,0.424253014288768,112,0.01310001063121461,1895,0.070958145,0.6487047,1902,2025,112
USH00124008,Unknown,41.542198181152344,-87.28810119628906,Unknown,0.02566822600221159,0.07847501662805326,0.03867283005792429,81,0.014398423389644421,1895,-0.5452958,0.30708012,1919,1999,81
USH00306164,Unknown,44.72809982299805,-75.44419860839844,Unknown,0.05673129420832799,6.750320161527102e-13,0.3415573232998346,126,0.007073576158704234,1895,0.22037199,0.36046472,1895,2023,126
USH00285728,Unknown,39.95109939575195,-74.9697036743164,Unknown,0.015376543130314802,0.082134255539954,0.02518050876923232,121,0.008770312773537275,1895,-0.6350902,0.34877515,1895,2025,121
USH00299165,Unknown,33.0718994140625,-106.04170227050781,Unknown,0.060159665867877174,0.00017882855369151404,0.12460973183376144,108,0.01548735877700093,1895,-0.75836253,0.5614641,1908,2019,108
USH00381549,Unknown,32.779998779296875,-79.93190002441406,Unknown,-0.009590604663931673,0.00173870385917756,0.07347553606105141,131,0.002998528616565641,1895,-0.09622138,0.13430946,1895,2025,131
USH00219046,Unknown,43.76919937133789,-94.18720245361328,Unknown,0.007079913173312451,0.30198933092649155,0.008256603950590429,131,0.006831750677903302,1895,0.1712808,0.29577345,1895,2025,131
USH00103143,Unknown,46.093101501464844,-115.53559875488281,Unknown,0.09492046426314496,1.5989841740034878e-12,0.3634616050213897,113,0.011922886141699788,1895,-0.23910232,0.5185385,1909,2025,113
USH00211465,Unknown,44.79999923706055,-93.58329772949219,Unknown,0.07803675312062304,3.359640102227085e-10,0.3299951423856057,101,0.011175495712876873,1895,0.19972266,0.41239777,1895,2000,101
USH00105685,Unknown,44.56639862060547,-113.89530181884766,Unknown,0.02730928737628214,0.3109281573798883,0.010583088547579625,99,0.026810687467927054,1895,-1.3833834,0.8006611,1914,2018,99
USH00075915,Unknown,38.89830017089844,-75.42500305175781,Unknown,0.1372950273478808,4.981486630084318e-29,0.7410142901016664,95,0.008416624323252082,1895,-0.84801155,0.4841927,1895,2003,95
USH00204104,Unknown,46.465599060058594,-90.18920135498047,Unknown,0.024741900853554773,0.004009327017153238,0.06587271561700836,124,0.00843535552890239,1895,-0.06631236,0.34646192,1902,2025,124
USH00417945,Unknown,29.533300399780273,-98.47000122070312,Unknown,0.052995251681756596,3.190173836716084e-20,0.48330522671207193,131,0.0048244564691928785,1895,-0.44956744,0.28937313,1895,2025,131
USH00368449,Unknown,40.79330062866211,-77.86720275878906,Unknown,-0.0801138122417544,4.561690741402027e-22,0.5159969450428309,131,0.006831452128432619,1895,0.38207033,0.42336586,1895,2025,131
USH00329445,Unknown,48.60609817504883,-100.29109954833984,Unknown,0.02824618910833327,5.696067714951852e-08,0.206317798052874,130,0.0048967716402023185,1895,-0.23664717,0.23426543,1895,2024,130
USH00431243,Unknown,43.384700775146484,-72.5988998413086,Unknown,0.07520151492083202,3.2920256376089326e-15,0.435642041433156,111,0.008198337165231113,1895,-0.08965171,0.3667259,1903,2013,111
USH00253735,Unknown,40.17499923706055,-97.59030151367188,Unknown,0.015641835511255312,0.14067676641389398,0.01674929114636543,131,0.010551805506615983,1895,0.013681675,0.45879796,1895,2025,131
USH00422828,Unknown,38.966400146484375,-112.32779693603516,Unknown,0.1357943368846775,6.188556564904977e-24,0.5762791131472039,121,0.010674110016374026,1895,0.1187572,0.64035076,1895,2024,121
USH00442941,Unknown,37.32640075683594,-78.38639831542969,Unknown,0.098543345297004,1.1061438738977508e-15,0.478950927159012,101,0.010330075808584993,1895,-0.15982006,0.4783984,1897,2021,101
USH00465626,Unknown,39.54359817504883,-80.4646987915039,Unknown,0.026768700169451858,0.008309145123305264,0.059523830689570255,116,0.009965596960939026,1895,-0.13504542,0.37451428,1901,2019,116
USH00013511,Unknown,32.701698303222656,-87.58080291748047,Unknown,-0.0027378226149295574,0.8100600930246213,0.0004565514429109049,129,0.011367355040611902,1895,-0.9409831,0.48130265,1895,2024,129
USH00305801,Unknown,40.778900146484375,-73.96920013427734,Unknown,0.026763535875066476,3.756733267861068e-07,0.18199242542562238,131,0.004995749353557266,1895,-0.32834435,0.23814903,1895,2025,131
USH00344235,Unknown,35.05670166015625,-96.38610076904297,Unknown,-0.09041533764856888,1.7785648379592645e-29,0.7034509254987674,107,0.005729000270483151,1895,0.7073363,0.3398273,1901,2010,107
USH00456624,Unknown,48.11389923095703,-123.43170166015625,Unknown,-0.1121720932369333,9.550146579869195e-14,0.39454679898885175,113,0.013189075750332539,1895,0.21303724,0.58510876,1895,2007,113
USH00308910,Unknown,42.7411003112793,-78.51000213623047,Unknown,0.08107711503170237,1.5403902271024576e-12,0.4426576738782798,88,0.009810159654622796,1895,0.38454878,0.34340313,1932,2025,88
USH00461220,Unknown,38.97999954223633,-80.22059631347656,Unknown,-0.08209609534668456,1.0384323948648401e-45,0.804031873185729,126,0.0036397180899291606,1895,0.7378195,0.34653774,1895,2025,126
USH00321408,Unknown,46.87689971923828,-97.23280334472656,Unknown,-0.1137103326548626,4.167007557319117e-19,0.4703964867798073,128,0.010748752214833927,1895,0.37904298,0.6170919,1896,2024,128
USH00405882,Unknown,35.67169952392578,-85.78109741210938,Unknown,0.03750065890811202,4.097031881817337e-19,0.4678705479121652,129,0.0035488106902572866,1895,-0.2308876,0.20537752,1895,2024,129
USH00170814,Unknown,45.660301208496094,-69.81199645996094,Unknown,0.0484707292747002,1.2567423083619516e-11,0.37230253282288295,101,0.006325416825291615,1895,-0.042353526,0.23275644,1925,2025,101
USH00299156,Unknown,35.200599670410156,-103.68669891357422,Unknown,-0.002433678436241491,0.595209344128787,0.002379269137452073,121,0.00456825838876991,1895,0.035874862,0.1749941,1905,2025,121
USH00200230,Unknown,42.294700622558594,-83.71080017089844,Unknown,0.05660431232675105,1.0486684100486773e-13,0.349544072347174,131,0.006798492621471676,1895,-1.0267433,0.36343816,1895,2025,131
USH00345509,Unknown,34.8911018371582,-99.50170135498047,Unknown,-0.050242130705545854,1.0385340014952091e-05,0.15739590086988653,116,0.010887563432697887,1895,0.32717144,0.4258951,1895,2010,116
USH00029359,Unknown,35.2406005859375,-112.19029998779297,Unknown,0.018990748097913786,0.2572111684007748,0.010865551981535925,120,0.016680260778063092,1895,-0.48045382,0.6340007,1905,2025,120
USH00153028,Unknown,38.20220184326172,-84.88249969482422,Unknown,0.03464858024362183,0.0007720924821610172,0.10348632758819587,106,0.010000132283213116,1895,-0.25684142,0.3342273,1895,2001,106
USH00211630,Unknown,46.7047004699707,-92.52529907226562,Unknown,0.028073156551042144,0.00033592352256521437,0.10800353702056567,115,0.007589525119057143,1895,-0.8921103,0.28481284,1911,2025,115
USH00351055,Unknown,42.029998779296875,-124.24530029296875,Unknown,0.03406186592689385,0.02699720357854442,0.05317944208174673,92,0.015149877861987708,1895,-1.1507164,0.41821066,1914,2024,92
USH00234850,Unknown,38.88029861450195,-94.33580017089844,Unknown,0.17961498453202776,9.425171167423233e-21,0.5364092626209397,116,0.015639014428560753,1895,-1.2275708,0.82475644,1895,2010,116
USH00259510,Unknown,40.867801666259766,-97.59220123291016,Unknown,0.00412199964793733,0.5019854294216004,0.004263214892111376,108,0.006118693251663081,1895,0.37835145,0.19773057,1901,2008,108
USH00224939,Unknown,31.675600051879883,-89.12359619140625,Unknown,0.08221181337148695,6.0193287976227985e-12,0.3337869122580073,119,0.010737748430095215,1895,-0.34500462,0.4929008,1903,2024,119
USH00048758,Unknown,39.16780090332031,-120.1427993774414,Unknown,-0.05574205850832231,7.2583334121083e-11,0.31197979609732734,116,0.007752967045873042,1895,-0.47347242,0.33562252,1910,2025,116
USH00042728,Unknown,38.33060073852539,-120.67060089111328,Unknown,0.1227616472692408,3.509349692984467e-09,0.3349198792282035,88,0.018654344903672723,1895,-0.63602316,0.54192346,1907,1994,88
USH00252100,Unknown,40.674198150634766,-100.49359893798828,Unknown,-0.013479677525234317,0.33624770546819727,0.007644285105914344,123,0.013962142522527386,1895,0.9573701,0.571291,1895,2024,123
USH00356634,Unknown,45.47560119628906,-118.82530212402344,Unknown,0.16480024791103773,4.496940477277706e-35,0.7518219125553295,112,0.00902787932070728,1895,-0.67999095,0.6319799,1909,2022,112
USH00221865,Unknown,31.25029945373535,-89.83609771728516,Unknown,-0.02657669993957897,0.01782474047251196,0.05041842397754315,111,0.011047380462414012,1895,0.62684053,0.3840224,1904,2025,111
USH00253035,Unknown,40.099998474121094,-98.9666976928711,Unknown,0.03968887527215073,2.5538252967268086e-05,0.17435601769797268,95,0.008955817950583733,1895,-0.5315958,0.26424822,1895,1990,95
USH00369728,Unknown,41.24330139160156,-76.92169952392578,Unknown,-0.020110150136787637,1.831207840100384e-05,0.13408675694586913,130,0.004517046646781618,1895,0.12858509,0.20915498,1895,2025,130
USH00242689,Unknown,45.89030075073242,-104.54609680175781,Unknown,0.10438213772383398,7.20750856967826e-28,0.6206296458134872,126,0.007328764743714462,1895,-0.23627709,0.4854642,1897,2025,126
USH00283951,Unknown,40.26499938964844,-74.56420135498047,Unknown,0.06021030730057417,8.181892040569747e-25,0.5694698497331794,128,0.004663929626699356,1895,-0.20819557,0.3009335,1895,2024,128
USH00253175,Unknown,40.53139877319336,-97.59639739990234,Unknown,0.004505508403068082,0.4554216127084373,0.0043944126198486606,129,0.006017764521327432,1895,-0.18062066,0.2540793,1895,2023,129
USH00306085,Unknown,42.51169967651367,-75.51969909667969,Unknown,-0.023046467620071863,0.010830735589399659,0.055598832492953894,116,0.008896053080623583,1895,-0.6632089,0.3328494,1907,2025,116
USH00160205,Unknown,30.709400177001953,-90.5250015258789,Unknown,-0.028164193348583513,0.002766964193662834,0.07717121341522895,114,0.009202825939876251,1895,-0.03963062,0.3394575,1895,2009,114
USH00160537,Unknown,32.76890182495117,-92.00559997558594,Unknown,0.16741893805786348,8.36331209098351e-21,0.6405021947490682,88,0.013525183555301057,1895,-1.303667,0.6333825,1895,2014,88
USH00092475,Unknown,34.52920150756836,-83.98999786376953,Unknown,-0.003523102774568587,0.724892909284232,0.0011959143035050965,106,0.009983866559819846,1895,-0.24766637,0.31320557,1895,2000,106
USH00137161,Unknown,42.39690017700195,-94.62920379638672,Unknown,0.02070101304421213,5.40320637545697e-10,0.2661204894367691,127,0.003074750048882316,1895,-0.02406988,0.14769597,1897,2023,127
USH00131635,Unknown,41.794700622558594,-90.26390075683594,Unknown,-0.036786910098150855,9.052794655966917e-14,0.35320127077375296,130,0.004400092195703341,1895,0.536966,0.23318408,1895,2024,130
USH00457059,Unknown,47.11389923095703,-118.377197265625,Unknown,0.06347262012287484,7.740480064964162e-09,0.26875212957993827,109,0.010121640019065247,1895,-0.14764625,0.38701645,1916,2024,109
USH00099291,Unknown,32.86940002441406,-85.18920135498047,Unknown,0.09727801782978673,6.357834546629448e-25,0.6046600977934805,117,0.007334921373182526,1895,-0.7441789,0.42432866,1897,2013,117
USH00248597,Unknown,45.29249954223633,-111.9480972290039,Unknown,0.08240604832238922,1.100441227158231e-28,0.6565059284075637,118,0.005534398039538868,1895,-1.0372769,0.358019,1895,2025,118
USH00085275,Unknown,30.45170021057129,-83.41190338134766,Unknown,0.0012905965018657657,0.8457530945475159,0.000348744674099925,111,0.0066183190671130964,1895,-0.16510054,0.22696698,1903,2016,111
USH00294862,Unknown,35.56779861450195,-105.21309661865234,Unknown,0.15044483238465078,2.4228080375798492e-23,0.5574734585638994,124,0.01213542312741507,1895,-1.5236888,0.7378441,1895,2025,124
USH00238051,Unknown,39.97140121459961,-91.88719940185547,Unknown,0.053045331125483694,2.4320163629148413e-09,0.24691559171615945,128,0.008252954730533817,1895,-0.656003,0.3959881,1898,2025,128
USH00364385,Unknown,40.33330154418945,-78.91670227050781,Unknown,0.003551996254137941,0.786751312198535,0.0007660553020612092,98,0.01309303746696971,1895,0.2982504,0.3649072,1896,1993,98
USH00173046,Unknown,44.220298767089844,-69.78890228271484,Unknown,-0.016198835105299004,0.069954152111668,0.025428312046173924,130,0.008863942475201263,1895,-0.10723002,0.38268524,1895,2024,130
USH00253365,Unknown,40.939998626708984,-100.1521987915039,Unknown,-0.03761160183435199,6.241381405869046e-06,0.14793298726446616,130,0.00797849923209173,1895,0.29324043,0.36838847,1895,2024,130
USH00115515,Unknown,38.08440017700195,-88.5425033569336,Unknown,0.03908019617051377,1.5102934294299255e-05,0.16547934230511369,106,0.008605710223808433,1895,-0.32523543,0.29535142,1896,2001,106
USH00215400,Unknown,45.12189865112305,-95.9269027709961,Unknown,-0.06010837999173453,5.545294766410645e-24,0.5477790366489483,131,0.004808535310698107,1895,0.45333722,0.30829346,1895,2025,131
USH00335297,Unknown,40.54999923706055,-81.91670227050781,Unknown,0.06632914497143153,2.4796827247089744e-17,0.5100323798608335,103,0.006468871555524376,1895,-0.6389306,0.2888785,1919,2024,103
USH00381277,Unknown,34.090599060058594,-82.58830261230469,Unknown,0.015441400522460076,0.1580685737600123,0.01888700760805502,107,0.010861004014584617,1895,-0.23575276,0.35285744,1917,2024,107
USH00172426,Unknown,44.906700134277344,-66.99189758300781,Unknown,0.024170471098637444,7.229165439425397e-11,0.3166260514905212,114,0.0033553048966209753,1895,-0.121073976,0.14249246,1895,2010,114
USH00168163,Unknown,31.94969940185547,-91.23359680175781,Unknown,-0.15231054653744253,1.63442259337489e-45,0.8422150420615413,111,0.0063144863661484165,1895,0.9342497,0.5440004,1908,2022,111
USH00035820,Unknown,36.26390075683594,-90.96810150146484,Unknown,-0.03859749205689307,1.8349917601909993e-06,0.1634775425660366,130,0.00771727282011337,1895,0.5163858,0.3596224,1895,2024,130
USH00250130,Unknown,42.11029815673828,-102.89669799804688,Unknown,-0.022779061422587593,0.1015365684975241,0.025572479177510814,106,0.013788197952846125,1895,0.034800924,0.48233315,1897,2017,106
USH00116526,Unknown,41.32830047607422,-88.91059875488281,Unknown,0.05628228595050431,2.6660004501803974e-15,0.38743791703303376,130,0.006255193349351305,1895,-0.926764,0.3406335,1895,2024,130
USH00469368,Unknown,40.275299072265625,-80.61190032958984,Unknown,-0.1373208743557979,1.2313297726796577e-28,0.7359436722371548,95,0.008529451176828205,1895,0.21867861,0.4547743,1900,2003,95
USH00345063,Unknown,34.60969924926758,-98.45719909667969,Unknown,0.06624264551367938,1.111364739977354e-08,0.30551219445812944,92,0.010527723037759564,1895,-0.08358565,0.3200134,1913,2004,92
USH00253630,Unknown,42.61669921875,-97.26080322265625,Unknown,-0.006102228407849892,0.25683502776530454,0.01019250217869944,128,0.005357203574750676,1895,0.030766293,0.22421119,1895,2022,128
USH00120784,Unknown,39.174198150634766,-86.52140045166016,Unknown,0.0868143912598992,1.1037123166300222e-32,0.6766575226813598,128,0.005346300619673903,1895,-0.64320964,0.39606524,1896,2024,128
USH00418692,Unknown,36.33720016479492,-102.07530212402344,Unknown,0.044675327417600524,0.011780395017942525,0.07231995232112144,87,0.017355148082137273,1895,0.16258432,0.47308996,1911,2019,87
USH00232809,Unknown,37.792198181152344,-90.4103012084961,Unknown,0.024522176749152903,0.0005995234813190248,0.09025804563929181,127,0.006963381043079679,1895,0.0044900556,0.30053413,1896,2023,127
USH00114823,Unknown,40.583900451660156,-90.96859741210938,Unknown,-9.824036808261535e-05,0.9873374015303421,1.9755501478968998e-06,130,0.006177895217056805,1895,-0.03777249,0.26330715,1895,2024,130
USH00181750,Unknown,39.21670150756836,-76.0519027709961,Unknown,-0.026132249070706805,0.017111068711021957,0.06088215295747942,93,0.01075898095546628,1895,-0.34404194,0.36178806,1895,2010,93
USH00113879,Unknown,37.74079895019531,-88.52439880371094,Unknown,0.010689692992575217,0.15377399919399184,0.0177643321768584,116,0.007444683076085971,1895,-0.3385704,0.2789879,1898,2024,116
USH00189440,Unknown,39.54999923706055,-76.9666976928711,Unknown,0.08944445283490561,1.1232814368264929e-07,0.28047874167618425,88,0.015448133921533963,1895,-0.14373028,0.48625842,1895,2012,88
USH00013816,Unknown,31.8700008392334,-86.25420379638672,Unknown,-0.008300660737153343,0.5235857792417502,0.003546707756409904,117,0.012974167918440636,1895,-1.0285714,0.4727628,1895,2011,117
USH00487990,Unknown,41.45280075073242,-106.8052978515625,Unknown,0.03689221821549852,0.009154331631791045,0.07308148677142902,92,0.013849388725013626,1895,-0.29274732,0.38272512,1900,2007,92
USH00229426,Unknown,30.294700622558594,-89.38310241699219,Unknown,0.01187057449998398,0.14789213859183167,0.01736895753113572,122,0.008150598088085985,1895,-0.31814176,0.32605228,1895,2020,122
USH00252820,Unknown,40.07389831542969,-97.16690063476562,Unknown,0.12750587763789117,5.003227321796285e-23,0.5377746312481411,129,0.01048950701283224,1895,-0.651723,0.6499889,1896,2024,129
USH00054834,Unknown,38.0635986328125,-103.21530151367188,Unknown,-0.022789331080089216,0.08347029089051725,0.02322376835544993,130,0.013063447043778747,1895,-0.18295458,0.5698294,1895,2025,130
USH00411138,Unknown,31.738300323486328,-98.94560241699219,Unknown,0.01157154196289633,0.10475955557304473,0.021082343924844843,126,0.007080990731330701,1895,0.2944276,0.2941974,1896,2024,126
USH00221880,Unknown,33.46780014038086,-88.38469696044922,Unknown,0.006525764253439595,0.45443070959768284,0.004413723684372677,129,0.008696938525327942,1895,0.6565371,0.36784247,1895,2024,129
USH00429382,Unknown,40.72060012817383,-114.03579711914062,Unknown,-0.04954913973402135,0.012590862069091715,0.05892871094944479,105,0.019510360663210147,1895,-0.30149496,0.6266999,1912,2017,105
USH00210515,Unknown,48.70940017700195,-94.58689880371094,Unknown,-0.05065485916799897,1.6702520896434846e-05,0.16108849944101716,108,0.011227782360660927,1895,0.9297729,0.41197345,1909,2024,108
USH00144530,Unknown,38.18170166015625,-99.09940338134766,Unknown,-0.00705608336078425,0.3157317948452167,0.009867539402021846,104,0.006998513936381106,1895,-0.13815977,0.21427917,1904,2007,104
USH00254110,Unknown,40.52080154418945,-101.65499877929688,Unknown,0.01983569058081539,0.02707835126483684,0.037885871126805346,129,0.008869928560352087,1895,0.5119187,0.38565052,1895,2025,129
USH00369298,Unknown,41.849998474121094,-79.1500015258789,Unknown,0.024377215118319757,3.2063565200659754e-05,0.1268184018292787,130,0.005653797563496075,1895,-0.29411563,0.25787523,1896,2025,130
USH00487115,Unknown,43.24580001831055,-108.69419860839844,Unknown,0.0012781585299223078,0.9275995900949683,7.976893030934456e-05,106,0.01403246108838972,1895,-0.2720468,0.43996897,1919,2024,106
USH00305113,Unknown,42.469398498535156,-75.0105972290039,Unknown,0.18590402875518028,4.470286976140531e-51,0.841762812188822,125,0.007267677645994324,1895,-1.5409962,0.7511762,1895,2021,125
USH00198367,Unknown,41.900299072265625,-71.06580352783203,Unknown,-0.05281516813879867,2.679819323549475e-16,0.454702408631642,113,0.0054897218400303815,1895,0.40789363,0.2566233,1895,2007,113
USH00300321,Unknown,42.93280029296875,-76.5447006225586,Unknown,0.048580904937181875,7.20491783232121e-07,0.2042244020869663,110,0.00922773713965227,1895,-0.44400895,0.40984926,1898,2025,110
USH00200128,Unknown,42.58000183105469,-85.78919982910156,Unknown,0.11016331954808745,5.539673806834688e-16,0.45666535669608205,110,0.011562714471369914,1895,-0.7585074,0.5275621,1895,2006,110
USH00250070,Unknown,41.68669891357422,-98.00360107421875,Unknown,-0.017867541795043813,0.02549578493343765,0.04056331314610971,123,0.007899754079623579,1895,0.26436672,0.32791257,1895,2024,123
USH00106152,Unknown,46.72439956665039,-116.96080017089844,Unknown,0.04721277731351826,1.0938973776499564e-10,0.2786262175489976,130,0.006714655741862007,1895,-0.2656888,0.33694986,1895,2024,130
USH00018323,Unknown,31.8075008392334,-85.97219848632812,Unknown,-0.020511713208655368,0.00033685210946764947,0.10706431279622171,116,0.005548009975616726,1895,0.033726152,0.21334498,1908,2024,116
USH00101956,Unknown,47.67890167236328,-116.80169677734375,Unknown,0.060283702015154136,3.364317147930921e-05,0.13947183174670344,117,0.013963371328093749,1895,-0.25395223,0.56447285,1895,2024,117
USH00229793,Unknown,31.09280014038086,-91.23280334472656,Unknown,0.05595817465472064,5.0757711454151746e-14,0.40131516577966003,113,0.006487216505606366,1895,-0.2394945,0.30106407,1895,2012,113
USH00428771,Unknown,40.527801513671875,-112.29750061035156,Unknown,0.10537100921083233,4.5764352701248064e-24,0.5519216899502412,130,0.008391785699434048,1895,-0.5534248,0.53431714,1896,2025,130
USH00368596,Unknown,41.01250076293945,-75.19059753417969,Unknown,0.15991019075416135,5.677029861505424e-20,0.5511035680324773,107,0.01408438723843714,1895,-1.0869292,0.69479483,1911,2024,107
USH00251145,Unknown,41.66749954223633,-103.10420227050781,Unknown,-0.05043073765352092,2.398053508197702e-06,0.1648304709166798,126,0.0101941976301222,1895,-0.06357045,0.45360005,1897,2022,126
USH00057337,Unknown,38.08580017089844,-106.14440155029297,Unknown,-0.025253546772503018,0.17073294319344193,0.016688463538202414,114,0.018316848808786264,1895,0.12153192,0.67656386,1895,2024,114
USH00170100,Unknown,44.3739013671875,-68.25920104980469,Unknown,0.007279235547189747,0.2628814381702508,0.011592742925862867,110,0.006467683438478509,1895,0.31271535,0.23171732,1895,2013,110
USH00441593,Unknown,38.032501220703125,-78.52310180664062,Unknown,0.06092389667791122,2.1908527495675957e-24,0.5570184772412234,130,0.004802204972499832,1895,-0.4109672,0.3077339,1895,2025,130
USH00384690,Unknown,34.53670120239258,-80.59719848632812,Unknown,0.055454309219712686,0.0020294639440850888,0.11026685729506418,84,0.017395453660005642,1895,-1.0267584,0.42119595,1916,2005,84
USH00481675,Unknown,41.150001525878906,-104.81670379638672,Unknown,0.06974288414789051,1.4552436902960527e-37,0.7209413781973624,131,0.0038203468500281447,1895,-0.1383981,0.31180418,1895,2025,131
USH00216547,Unknown,46.66939926147461,-94.10890197753906,Unknown,-0.12490869701047588,4.256824144422669e-25,0.5738865546312497,128,0.009588639687758412,1895,0.5710819,0.61163014,1898,2025,128
USH00450008,Unknown,46.96580123901367,-123.8292007446289,Unknown,-0.028696807154754797,1.020010569590775e-07,0.20209299649826282,128,0.005079825730096842,1895,0.14013422,0.23679207,1895,2022,128
USH00258133,Unknown,41.458099365234375,-100.59860229492188,Unknown,-0.045200606108618466,1.1477273678492617e-05,0.14876169453938665,122,0.009870375076958626,1895,0.24189395,0.41441986,1903,2024,122
USH00027390,Unknown,32.814998626708984,-109.68080139160156,Unknown,-0.030170262246232045,0.0007814453025929688,0.08732121128017524,126,0.00875925854607988,1895,-0.024209507,0.37283418,1899,2024,126
USH00457507,Unknown,48.49580001831055,-122.2354965209961,Unknown,-0.06075500448579344,1.9689281357378037e-16,0.4216258995875425,126,0.006390163831671647,1895,-0.21497974,0.34407932,1897,2024,126
USH00363028,Unknown,41.400299072265625,-79.8302993774414,Unknown,0.03162587900339416,2.039738852412576e-06,0.16450160638150452,128,0.00634958103983576,1895,-0.29851943,0.29118413,1897,2025,128
USH00041758,Unknown,32.63999938964844,-117.08580017089844,Unknown,-0.09050484694253513,2.4417452371925413e-17,0.5172233355560386,101,0.008787965039117265,1895,0.15807962,0.38374528,1919,2024,101
